InternalSiteID,Alamat4,Funcloc
TLI-10-015,Kabupaten Toli Toli,100000013913
TLI-10-016,Kabupaten Toli Toli,100000013915
TLI-10-017,Kabupaten Toli Toli,100000057808
TLI-10-018,Kabupaten Toli Toli,100000057856
TLK-02-001,Kabupaten Kuantan Singingi,100000001018
TLK-02-002,Kabupaten Kuantan Singingi,100000001019
TLK-02-003,Kabupaten Kuantan Singingi,100000001020
TLK-02-004,Kabupaten Kuantan Singingi,100000001021
TLK-02-005,Kabupaten Kuantan Singingi,100000003753
TLK-02-006,Kabupaten Kuantan Singingi,100000003755
TLK-02-007,Kabupaten Kuantan Singingi,100000003756
TLK-02-008,Kabupaten Kuantan Singingi,100000003757
TLK-02-009,Kabupaten Kuantan Singingi,100000003758
TLK-02-010,Kabupaten Kuantan Singingi,100000003759
TLK-02-011,Kabupaten Kuantan Singingi,100000006863
TLK-02-012,Kabupaten Kuantan Singingi,100000006883
TLK-02-013,Kabupaten Kuantan Singingi,100000006886
TLK-02-014,Kabupaten Kuantan Singingi,100000006888
TLK-02-015,Kabupaten Kuantan Singingi,100000006894
TLK-02-016,Kabupaten Kuantan Singingi,100000006899
TLW-08-001,Kabupaten Sumbawa Barat,100000003760
TLW-08-002,Kabupaten Sumbawa Barat,100000003761
TLW-08-003,Kabupaten Sumbawa Barat,100000003762
TLW-08-004,Kabupaten Sumbawa Barat,100000003763
TLW-08-005,Kabupaten Sumbawa Barat,100000003764
TLW-08-006,Kabupaten Sumbawa Barat,100000013534
TLW-08-007,Kabupaten Sumbawa Barat,100000013813
TLW-08-008,Kabupaten Sumbawa Barat,100000016206
TMG-06-001,Kabupaten Temanggung,100000003765
TMG-06-002,Kabupaten Temanggung,100000003766
TMG-06-003,Kabupaten Temanggung,100000003768
TMG-06-004,Kabupaten Temanggung,100000013539
TMG-06-005,Kabupaten Temanggung,100000039563
TMH-10-001,Kota Tomohon,100000005050
TMH-10-002,Kota Tomohon,100000005052
TMH-10-003,Kota Tomohon,100000013541
TML-09-001,Kabupaten Barito Timur,100000003770
TML-09-002,Kabupaten Barito Timur,100000003771
TML-09-003,Kabupaten Barito Timur,100000003773
TML-09-004,Kabupaten Barito Timur,100000007872
TMR-11-001,Kabupaten Boven Digoel,100000004931
TMT-10-001,Kabupaten Boalemo,100000001024
TMT-10-002,Kabupaten Boalemo,100000001812
TMT-10-003,Kabupaten Boalemo,100000001813
TMT-10-004,Kabupaten Boalemo,100000001821
TMT-10-005,Kabupaten Boalemo,100000001823
TMT-10-006,Kabupaten Boalemo,100000001824
TMT-10-007,Kabupaten Boalemo,100000004982
TMT-10-008,Kabupaten Boalemo,100000004984
TNA-04-001,Kota Adm. Jakarta Pusat,100000013544
TNA-04-002,Kota Adm. Jakarta Pusat,100000017566
TNA-04-003,Kota Adm. Jakarta Pusat,100000017567
TNA-04-004,Kota Adm. Jakarta Pusat,100000017573
TNA-04-005,Kota Adm. Jakarta Pusat,100000017574
TNA-04-006,Kota Adm. Jakarta Pusat,100000017576
TNA-04-007,Kota Adm. Jakarta Pusat,100000017577
TNA-04-008,Kota Adm. Jakarta Pusat,100000017578
TNA-04-009,Kota Adm. Jakarta Pusat,100000018089
TNA-04-010,Kota Adm. Jakarta Pusat,100000018527
TNA-04-011,Kota Adm. Jakarta Pusat,100000018530
TNG-04-001,Kota Tangerang,100000000123
TNG-04-002,Kota Tangerang,100000000969
TNG-04-003,Kota Tangerang,100000000973
TNG-04-004,Kota Tangerang,100000000974
TNG-04-005,Kota Tangerang,100000000975
TNG-04-006,Kota Tangerang,100000000977
TNG-04-007,Kota Tangerang,100000000979
TNG-04-008,Kota Tangerang,100000000981
TNG-04-009,Kota Tangerang,100000000982
TNG-04-010,Kota Tangerang,100000000983
TNG-04-011,Kota Tangerang,100000000984
TNG-04-012,Kota Tangerang,100000000985
TNG-04-013,Kota Tangerang,100000003655
TNG-04-014,Kota Tangerang,100000003658
TNG-04-015,Kota Tangerang,100000003664
TNG-04-016,Kota Tangerang,100000003779
TNG-04-017,Kota Tangerang,100000005374
TNG-04-018,Kota Tangerang,100000007295
TNG-04-019,Kota Tangerang,100000007297
TNG-04-020,Kota Tangerang,100000007783
TNG-04-021,Kota Tangerang,100000007791
TNG-04-022,Kota Tangerang,100000007826
TNG-04-023,Kota Tangerang,100000008264
TNG-04-024,Kota Tangerang,100000013476
TNG-04-025,Kota Tangerang,100000013481
TNG-04-026,Kota Tangerang,100000013490
TNG-04-027,Kota Tangerang,100000014876
TNG-04-028,Kota Tangerang,100000014877
TNG-04-029,Kota Tangerang,100000016561
TNG-04-030,Kota Tangerang,100000016648
TNG-04-031,Kota Tangerang,100000016658
TNN-10-001,Kabupaten Minahasa,100000001029
TNN-10-002,Kabupaten Minahasa,100000002462
TNN-10-003,Kabupaten Minahasa,100000002474
TNN-10-004,Kabupaten Minahasa,100000002475
TNN-10-005,Kabupaten Minahasa,100000003793
TNN-10-006,Kabupaten Minahasa,100000003794
TNN-10-007,Kabupaten Minahasa,100000003795
TNN-10-008,Kabupaten Minahasa,100000005059
TNN-10-009,Kabupaten Minahasa,100000013546
TNR-09-001,Kabupaten Berau,100000003797
TNR-09-002,Kabupaten Berau,100000003798
TNR-09-003,Kabupaten Berau,100000003799
TNR-09-004,Kabupaten Berau,100000003801
TNR-09-005,Kabupaten Berau,100000007573
TNR-09-006,Kabupaten Berau,100000008065
TNR-09-007,Kabupaten Berau,100000013551
TNR-09-008,Kabupaten Berau,100000013552
TNR-09-009,Kabupaten Berau,100000014884
TOB-10-001,Kabupaten Halmahera Utara,100000003802
TOB-10-002,Kabupaten Halmahera Utara,100000005048
TOB-10-003,Kabupaten Halmahera Utara,100000053437
TOB-10-004,Kabupaten Halmahera Utara,100000057816
TOB-10-005,Kabupaten Halmahera Utara,100000057833
TPG-02-001,Kota Tanjung Pinang,100000003804
TPG-02-002,Kota Tanjung Pinang,100000005244
TPG-02-003,Kota Tanjung Pinang,100000005248
TPG-02-004,Kota Tanjung Pinang,100000006263
TPG-02-005,Kota Tanjung Pinang,100000013558
TPG-02-006,Kota Tanjung Pinang,100000014885
TPT-02-001,Kabupaten Kepulauan Mentawai,100000005493
TPT-02-002,Kabupaten Kepulauan Mentawai,100000005532
TPT-02-003,Kabupaten Kepulauan Mentawai,100000014112
TRK-07-001,Kabupaten Trenggalek,100000003824
TRK-07-002,Kabupaten Trenggalek,100000003825
TRK-07-003,Kabupaten Trenggalek,100000005350
TRK-07-004,Kabupaten Trenggalek,100000013564
TRK-07-005,Kabupaten Trenggalek,100000014889
TRP-02-001,Kabupaten Kepulauan Anambas,100000007440
TRP-02-002,Kabupaten Kepulauan Anambas,100000057675
TRT-01-001,Kabupaten Tapanuli Utara,100000000459
TRT-01-002,Kabupaten Tapanuli Utara,100000001038
TRT-01-003,Kabupaten Tapanuli Utara,100000001039
TRT-01-004,Kabupaten Tapanuli Utara,100000005120
TRT-01-005,Kabupaten Tapanuli Utara,100000005875
TRT-01-006,Kabupaten Tapanuli Utara,100000005876
TRT-01-007,Kabupaten Tapanuli Utara,100000005877
TRT-01-008,Kabupaten Tapanuli Utara,100000006717
TRT-01-009,Kabupaten Tapanuli Utara,100000013569
TRT-01-010,Kabupaten Tapanuli Utara,100000013571
TRT-01-011,Kabupaten Tapanuli Utara,100000052512
TRT-01-012,Kabupaten Tapanuli Utara,100000055018
TRT-01-013,Kabupaten Tapanuli Utara,100000057599
TRT-01-014,Kabupaten Tapanuli Utara,100000058702
TRT-01-015,Kabupaten Tapanuli Utara,100000059265
TRT-01-016,Kabupaten Tapanuli Utara,100000059268
TSM-05-001,Kota Tasikmalaya,100000000876
TSM-05-002,Kota Tasikmalaya,100000000877
TSM-05-003,Kota Tasikmalaya,100000003475
TSM-05-004,Kota Tasikmalaya,100000003476
TSM-05-005,Kota Tasikmalaya,100000003477
TSM-05-006,Kota Tasikmalaya,100000003478
TSM-05-007,Kota Tasikmalaya,100000003479
TSM-05-008,Kota Tasikmalaya,100000003480
TSM-05-009,Kota Tasikmalaya,100000003484
TSM-05-010,Kota Tasikmalaya,100000003486
TSM-05-011,Kota Tasikmalaya,100000003487
TSM-05-012,Kota Tasikmalaya,100000003828
TSM-05-013,Kota Tasikmalaya,100000003829
TSM-05-014,Kota Tasikmalaya,100000003830
TSM-05-015,Kota Tasikmalaya,100000005371
TSM-05-016,Kota Tasikmalaya,100000005546
TSM-05-017,Kota Tasikmalaya,100000005547
TSM-05-018,Kota Tasikmalaya,100000006233
TSM-05-019,Kota Tasikmalaya,100000006234
TSM-05-020,Kota Tasikmalaya,100000006235
TSM-05-021,Kota Tasikmalaya,100000006236
TSM-05-022,Kota Tasikmalaya,100000006246
TSM-05-023,Kota Tasikmalaya,100000006250
TSM-05-024,Kota Tasikmalaya,100000006251
TSM-05-025,Kota Tasikmalaya,100000006252
TSM-05-026,Kota Tasikmalaya,100000007397
TSM-05-027,Kota Tasikmalaya,100000012608
TSM-05-028,Kota Tasikmalaya,100000013574
TSM-05-029,Kota Tasikmalaya,100000013576
TSM-05-030,Kota Tasikmalaya,100000014852
TSM-05-031,Kota Tasikmalaya,100000014853
TSM-05-032,Kota Tasikmalaya,100000014890
TSM-05-033,Kota Tasikmalaya,100000018097
TSM-05-034,Kota Tasikmalaya,100000018099
TSM-05-035,Kota Tasikmalaya,100000018105
TSM-05-036,Kota Tasikmalaya,100000018107
TSM-05-037,Kota Tasikmalaya,100000018111
TSM-05-038,Kota Tasikmalaya,100000018112
TSM-05-039,Kota Tasikmalaya,100000018113
TSM-05-040,Kota Tasikmalaya,100000018114
TSM-05-041,Kota Tasikmalaya,100000018142
TSM-05-042,Kota Tasikmalaya,100000018143
TSM-05-043,Kota Tasikmalaya,100000018150
TSM-05-044,Kota Tasikmalaya,100000018153
TSM-05-045,Kota Tasikmalaya,100000052687
TSM-05-046,Kota Tasikmalaya,100000055530
TSM-05-047,Kota Tasikmalaya,100000055544
TSM-05-048,Kota Tasikmalaya,100000055548
TSM-05-049,Kota Tasikmalaya,100000055557
TSM-05-050,Kota Tasikmalaya,100000055565
TTE-10-001,Kota Ternate,100000003832
TTE-10-002,Kota Ternate,100000005070
TTE-10-003,Kota Ternate,100000058929
TTG-02-001,Kabupaten Kepulauan Meranti,100000001043
TTG-02-002,Kabupaten Kepulauan Meranti,100000001336
TTG-02-003,Kabupaten Kepulauan Meranti,100000001339
TTG-02-004,Kabupaten Kepulauan Meranti,100000001341
TTG-02-005,Kabupaten Kepulauan Meranti,100000003834
TTG-02-006,Kabupaten Kepulauan Meranti,100000003836
TTG-02-007,Kabupaten Kepulauan Meranti,100000003837
TTG-02-008,Kabupaten Kepulauan Meranti,100000004907
TTG-02-009,Kabupaten Kepulauan Meranti,100000005256
TTG-02-010,Kabupaten Kepulauan Meranti,100000059267
TTN-01-001,Kabupaten Aceh Selatan,100000001044
TTN-01-002,Kabupaten Aceh Selatan,100000001045
TTN-01-003,Kabupaten Aceh Selatan,100000001046
TTN-01-004,Kabupaten Aceh Selatan,100000001048
TTN-01-005,Kabupaten Aceh Selatan,100000001049
TTN-01-006,Kabupaten Aceh Selatan,100000001050
TTN-01-007,Kabupaten Aceh Selatan,100000001051
TTN-01-008,Kabupaten Aceh Selatan,100000003838
TTN-01-009,Kabupaten Aceh Selatan,100000003839
TTN-01-010,Kabupaten Aceh Selatan,100000003840
TTN-01-011,Kabupaten Aceh Selatan,100000003841
TTN-01-012,Kabupaten Aceh Selatan,100000004352
TTN-01-013,Kabupaten Aceh Selatan,100000005194
TTN-01-014,Kabupaten Aceh Selatan,100000013579
TTN-01-015,Kabupaten Aceh Selatan,100000013582
TTN-01-016,Kabupaten Aceh Selatan,100000058680
TTY-10-001,Kabupaten Bolaang Mongondow Timur,100000003842
TUL-11-001,Kota Tual,100000001052
TUL-11-002,Kota Tual,100000003843
TUL-11-003,Kabupaten Maluku Tenggara,100000004935
TUL-11-004,Kabupaten Maluku Tenggara,100000004936
TUL-11-005,Kabupaten Maluku Tenggara,100000005664
TUL-11-006,Kabupaten Maluku Tenggara,100000005671
TUL-11-007,Kabupaten Maluku Tenggara,100000005672
TUL-11-008,Kabupaten Maluku Tenggara,100000005676
TUL-11-009,Kota Tual,100000005682
TUL-11-010,Kabupaten Maluku Tenggara,100000005683
TUL-11-011,Kabupaten Maluku Tenggara,100000005684
TUL-11-012,Kabupaten Maluku Tenggara,100000005685
TUL-11-013,Kabupaten Maluku Tenggara,100000005693
TUL-11-014,Kabupaten Maluku Tenggara,100000005696
TUL-11-015,Kabupaten Maluku Tenggara,100000053458
TUL-11-016,Kabupaten Maluku Tenggara,100000053461
TWG-03-001,Kabupaten Tulang Bawang Barat,100000001053
TWG-03-002,Kabupaten Tulang Bawang Barat,100000002146
TWG-03-003,Kabupaten Tulang Bawang Barat,100000002369
TWG-03-004,Kabupaten Tulang Bawang Barat,100000003845
UJT-02-001,Kabupaten Rokan Hilir,100000001054
UJT-02-002,Kabupaten Rokan Hilir,100000003847
UJT-02-003,Kabupaten Rokan Hilir,100000003848
UJT-02-004,Kabupaten Rokan Hilir,100000003849
UJT-02-005,Kabupaten Rokan Hilir,100000003850
UJT-02-006,Kabupaten Rokan Hilir,100000003851
UJT-02-007,Kabupaten Rokan Hilir,100000003852
UJT-02-008,Kabupaten Rokan Hilir,100000003853
UJT-02-009,Kabupaten Rokan Hilir,100000003854
UJT-02-010,Kabupaten Rokan Hilir,100000003855
UJT-02-011,Kabupaten Rokan Hilir,100000003856
UJT-02-012,Kabupaten Rokan Hilir,100000003857
UJT-02-013,Kabupaten Rokan Hilir,100000003858
UJT-02-014,Kabupaten Rokan Hilir,100000005201
UJT-02-015,Kabupaten Rokan Hilir,100000005254
UJT-02-016,Kabupaten Rokan Hilir,100000005429
UJT-02-017,Kabupaten Rokan Hilir,100000005931
UJT-02-018,Kabupaten Rokan Hilir,100000005932
UJT-02-019,Kabupaten Rokan Hilir,100000005954
UJT-02-020,Kabupaten Rokan Hilir,100000005955
UJT-02-021,Kabupaten Rokan Hilir,100000006257
UJT-02-022,Kabupaten Rokan Hilir,100000007461
UJT-02-023,Kabupaten Rokan Hilir,100000013587
UJT-02-024,Kabupaten Rokan Hilir,100000014117
UJT-02-025,Kabupaten Rokan Hilir,100000014406
UJT-02-026,Kabupaten Rokan Hilir,100000014891
UJT-02-027,Kabupaten Rokan Hilir,100000057605
UNH-10-001,Kabupaten Konawe,100000000323
UNH-10-002,Kabupaten Konawe,100000001997
UNH-10-003,Kabupaten Konawe,100000001998
UNH-10-004,Kabupaten Konawe,100000002004
UNH-10-005,Kabupaten Konawe,100000003859
UNH-10-006,Kabupaten Konawe,100000003860
UNH-10-007,Kabupaten Konawe,100000003861
UNH-10-008,Kabupaten Konawe,100000003862
UNH-10-009,Kabupaten Konawe,100000013588
UNH-10-010,Kabupaten Konawe,100000052894
UNH-10-011,Kabupaten Konawe,100000057840
UNH-10-012,Kabupaten Konawe,100000057844
WAM-11-001,Kabupaten Jayawijaya,100000003867
WAM-11-002,Kabupaten Jayawijaya,100000005083
WAM-11-003,Kabupaten Jayawijaya,100000005094
WAM-11-004,Kabupaten Jayawijaya,100000014892
WAS-11-001,Kabupaten Raja Ampat,100000005728
WAS-11-002,Kabupaten Raja Ampat,100000005729
WAS-11-003,Kabupaten Raja Ampat,100000005730
WAS-11-004,Kabupaten Raja Ampat,100000005731
WAS-11-005,Kabupaten Raja Ampat,100000005733
WAS-11-006,Kabupaten Raja Ampat,100000005735
WAS-11-007,Kabupaten Raja Ampat,100000005736
WAS-11-008,Kabupaten Raja Ampat,100000005739
WAS-11-009,Kabupaten Raja Ampat,100000005741
WAS-11-010,Kabupaten Raja Ampat,100000005742
WAS-11-011,Kabupaten Raja Ampat,100000005743
WAS-11-012,Kabupaten Raja Ampat,100000005745
WAS-11-013,Kabupaten Raja Ampat,100000005746
WAT-06-001,Kabupaten Kulon Progo,100000003868
WAT-06-002,Kabupaten Kulon Progo,100000003869
WAT-06-003,Kabupaten Kulon Progo,100000052613
WBL-08-001,Kabupaten Sumba Tengah,100000013598
WED-10-001,Kabupaten Halmahera Tengah,100000013599
WGD-10-001,Kabupaten Konawe Utara,100000001057
WGD-10-002,Kabupaten Konawe Utara,100000003870
WGD-10-003,Kabupaten Konawe Utara,100000005017
WGD-10-004,Kabupaten Konawe Utara,100000053435
WGD-10-005,Kabupaten Konawe Utara,100000053469
WGP-08-001,Kabupaten Sumba Timur,100000001058
WGP-08-002,Kabupaten Sumba Timur,100000013602
WGP-08-003,Kabupaten Sumba Timur,100000014074
WGP-08-004,Kabupaten Sumba Timur,100000014893
WGP-08-005,Kabupaten Sumba Timur,100000014894
WGW-10-001,Kabupaten Wakatobi,100000015405
WKB-08-001,Kabupaten Sumba Barat,100000003873
WKB-08-002,Kabupaten Sumba Barat,100000014898
WNG-06-001,Kabupaten Wonogiri,100000001062
WNG-06-002,Kabupaten Wonogiri,100000001063
WNG-06-003,Kabupaten Wonogiri,100000001064
WNG-06-004,Kabupaten Wonogiri,100000003874
WNG-06-005,Kabupaten Wonogiri,100000003875
WNG-06-006,Kabupaten Wonogiri,100000003879
WNG-06-007,Kabupaten Wonogiri,100000003880
WNG-06-008,Kabupaten Wonogiri,100000005312
WNG-06-009,Kabupaten Wonogiri,100000005313
WNG-06-010,Kabupaten Wonogiri,100000005315
WNG-06-011,Kabupaten Wonogiri,100000005317
WNG-06-012,Kabupaten Wonogiri,100000006293
WNG-06-013,Kabupaten Wonogiri,100000006294
WNG-06-014,Kabupaten Wonogiri,100000006295
WNG-06-015,Kabupaten Wonogiri,100000006302
WNG-06-016,Kabupaten Wonogiri,100000006309
WNG-06-017,Kabupaten Wonogiri,100000013610
WNG-06-018,Kabupaten Wonogiri,100000018195
WNG-06-019,Kabupaten Wonogiri,100000018199
WNO-06-001,Kabupaten Gunung Kidul,100000001066
WNO-06-002,Kabupaten Gunung Kidul,100000003306
WNO-06-003,Kabupaten Gunung Kidul,100000003882
WNO-06-004,Kabupaten Gunung Kidul,100000003884
WNO-06-005,Kabupaten Gunung Kidul,100000003885
WNS-10-001,Kabupaten Soppeng,100000001067
WNS-10-002,Kabupaten Soppeng,100000001068
WNS-10-003,Kabupaten Soppeng,100000001074
WNS-10-004,Kabupaten Soppeng,100000003887
WNS-10-005,Kabupaten Soppeng,100000003889
WNS-10-006,Kabupaten Soppeng,100000003890
WNS-10-007,Kabupaten Soppeng,100000015408
WNS-10-008,Kabupaten Soppeng,100000052658
WRS-11-001,Kabupaten Keerom,100000003891
WRS-11-002,Kabupaten Keerom,100000005719
WRS-11-003,Kabupaten Keerom,100000005720
WRS-11-004,Kabupaten Keerom,100000013911
WSB-06-001,Kabupaten Wonosobo,100000015409
WSB-06-002,Kabupaten Wonosobo,100000015410
WSB-06-003,Kabupaten Wonosobo,100000015411
WSB-06-004,Kabupaten Wonosobo,100000015412
WSB-06-005,Kabupaten Wonosobo,100000015413
WSB-06-006,Kabupaten Wonosobo,100000015414
